ville,pays,latitude,longitude,timestamp_utc,date,heure,jour_semaine,is_weekend,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Tokyo,JP,35.6762,139.6503,2026-01-23T19:00:00Z,2026-01-23,19,Friday,False,2,149.87,0,2.94,98.27,2.2,0.65,1.84,0.16
Tokyo,JP,35.6762,139.6503,2026-01-23T20:00:00Z,2026-01-23,20,Friday,False,2,150.85,0,2.66,99.93,2.07,0.64,1.81,0.15
Tokyo,JP,35.6762,139.6503,2026-01-23T21:00:00Z,2026-01-23,21,Friday,False,3,156.89,0,2.57,100.26,2.02,0.64,1.82,0.13
Tokyo,JP,35.6762,139.6503,2026-01-23T22:00:00Z,2026-01-23,22,Friday,False,2,170.05,0,2.67,99.14,2.03,0.67,1.86,0.12
Tokyo,JP,35.6762,139.6503,2026-01-23T23:00:00Z,2026-01-23,23,Friday,False,2,190.75,0.08,4.23,96.8,2.18,0.69,1.86,0.12
Tokyo,JP,35.6762,139.6503,2026-01-24T00:00:00Z,2026-01-24,0,Saturday,True,2,217.31,0.51,5.5,94.27,2.35,0.71,1.84,0.13
Tokyo,JP,35.6762,139.6503,2026-01-24T01:00:00Z,2026-01-24,1,Saturday,True,2,241.29,0.98,5.69,92.22,2.46,0.76,1.84,0.13
Tokyo,JP,35.6762,139.6503,2026-01-24T02:00:00Z,2026-01-24,2,Saturday,True,2,255.53,1.25,5.65,91.73,2.51,0.95,1.99,0.13
Tokyo,JP,35.6762,139.6503,2026-01-24T03:00:00Z,2026-01-24,3,Saturday,True,2,261.93,1.29,5.47,93.29,2.55,1.49,2.49,0.13
Tokyo,JP,35.6762,139.6503,2026-01-24T04:00:00Z,2026-01-24,4,Saturday,True,2,262.6,1.14,5.15,97.05,2.51,2.35,3.35,0.12
Tokyo,JP,35.6762,139.6503,2026-01-24T05:00:00Z,2026-01-24,5,Saturday,True,2,254.37,0.94,4.98,99.88,2.44,2.8,3.89,0.11
Tokyo,JP,35.6762,139.6503,2026-01-24T06:00:00Z,2026-01-24,6,Saturday,True,3,244.97,0.74,5.25,101.07,2.48,2.69,3.92,0.1
Tokyo,JP,35.6762,139.6503,2026-01-24T07:00:00Z,2026-01-24,7,Saturday,True,3,246.53,0.45,6.15,100.99,2.69,2.63,3.95,0.11
Tokyo,JP,35.6762,139.6503,2026-01-24T08:00:00Z,2026-01-24,8,Saturday,True,2,257.54,0.09,7.35,99,2.94,2.62,3.91,0.14
Tokyo,JP,35.6762,139.6503,2026-01-24T09:00:00Z,2026-01-24,9,Saturday,True,2,270.48,0,7.43,95.86,2.96,2.34,3.54,0.16
Tokyo,JP,35.6762,139.6503,2026-01-24T10:00:00Z,2026-01-24,10,Saturday,True,2,271.2,0,6.92,93.59,2.59,1.69,2.79,0.15
Tokyo,JP,35.6762,139.6503,2026-01-24T11:00:00Z,2026-01-24,11,Saturday,True,2,251.61,0,5.99,93.23,2.05,1.04,2.02,0.13
Tokyo,JP,35.6762,139.6503,2026-01-24T12:00:00Z,2026-01-24,12,Saturday,True,2,218.18,0,4.85,94.8,1.63,0.7,1.56,0.11
Tokyo,JP,35.6762,139.6503,2026-01-24T13:00:00Z,2026-01-24,13,Saturday,True,2,188.03,0,3.87,96.1,1.39,0.56,1.39,0.09
Tokyo,JP,35.6762,139.6503,2026-01-24T14:00:00Z,2026-01-24,14,Saturday,True,2,171.74,0,3.24,97.38,1.28,0.52,1.39,0.08
Tokyo,JP,35.6762,139.6503,2026-01-24T15:00:00Z,2026-01-24,15,Saturday,True,2,164.55,0,2.79,98.36,1.21,0.51,1.42,0.07
Tokyo,JP,35.6762,139.6503,2026-01-24T16:00:00Z,2026-01-24,16,Saturday,True,2,161.65,0,2.45,98.52,1.17,0.51,1.45,0.07
Tokyo,JP,35.6762,139.6503,2026-01-24T17:00:00Z,2026-01-24,17,Saturday,True,2,161.52,0,2.21,98.45,1.14,0.51,1.42,0.06
Tokyo,JP,35.6762,139.6503,2026-01-24T18:00:00Z,2026-01-24,18,Saturday,True,2,163.04,0,2.05,97.62,1.1,0.5,1.39,0.06
Tokyo,JP,35.6762,139.6503,2026-01-24T19:00:00Z,2026-01-24,19,Saturday,True,2,164.8,0,1.96,96.13,1.06,0.5,1.34,0.06
Tokyo,JP,35.6762,139.6503,2026-01-24T20:00:00Z,2026-01-24,20,Saturday,True,2,166.48,0,1.88,94.85,1,0.5,1.29,0.06
Tokyo,JP,35.6762,139.6503,2026-01-24T21:00:00Z,2026-01-24,21,Saturday,True,2,167.03,0,1.82,93.76,0.98,0.5,1.24,0.06
Tokyo,JP,35.6762,139.6503,2026-01-24T22:00:00Z,2026-01-24,22,Saturday,True,2,167.04,0,1.81,92.93,0.99,0.5,1.23,0.06
Tokyo,JP,35.6762,139.6503,2026-01-24T23:00:00Z,2026-01-24,23,Saturday,True,2,167.01,0.03,2.09,92.62,1.02,0.5,1.22,0.06
Tokyo,JP,35.6762,139.6503,2026-01-25T00:00:00Z,2026-01-25,0,Sunday,True,2,167.62,0.17,2.15,92.33,1.07,0.5,1.22,0.06
Tokyo,JP,35.6762,139.6503,2026-01-25T01:00:00Z,2026-01-25,1,Sunday,True,2,167.23,0.27,1.84,92.23,1.04,0.5,1.23,0.05
Tokyo,JP,35.6762,139.6503,2026-01-25T02:00:00Z,2026-01-25,2,Sunday,True,2,165.95,0.3,1.56,92.13,1,0.5,1.21,0.04
Tokyo,JP,35.6762,139.6503,2026-01-25T03:00:00Z,2026-01-25,3,Sunday,True,2,162.85,0.27,1.33,93.36,0.97,0.5,1.22,0.04
Tokyo,JP,35.6762,139.6503,2026-01-25T04:00:00Z,2026-01-25,4,Sunday,True,2,159.71,0.24,1.17,96.3,0.93,0.55,1.32,0.04
Tokyo,JP,35.6762,139.6503,2026-01-25T05:00:00Z,2026-01-25,5,Sunday,True,2,157.51,0.21,1.16,98.6,0.96,0.79,1.63,0.05
Tokyo,JP,35.6762,139.6503,2026-01-25T06:00:00Z,2026-01-25,6,Sunday,True,3,154.82,0.17,1.23,100.01,1.02,1,1.89,0.06
Tokyo,JP,35.6762,139.6503,2026-01-25T07:00:00Z,2026-01-25,7,Sunday,True,3,152.68,0.1,1.32,100.36,1.05,1.02,2.01,0.06
Tokyo,JP,35.6762,139.6503,2026-01-25T08:00:00Z,2026-01-25,8,Sunday,True,2,151.54,0.02,1.53,99.09,1.07,0.84,1.93,0.06
Tokyo,JP,35.6762,139.6503,2026-01-25T09:00:00Z,2026-01-25,9,Sunday,True,2,151.03,0,1.66,97.41,1.09,0.61,1.79,0.06
Tokyo,JP,35.6762,139.6503,2026-01-25T10:00:00Z,2026-01-25,10,Sunday,True,2,150.81,0,1.83,95.65,1.19,0.54,1.73,0.07
Tokyo,JP,35.6762,139.6503,2026-01-25T11:00:00Z,2026-01-25,11,Sunday,True,2,151.51,0,2.03,93.94,1.33,0.51,1.67,0.08
Tokyo,JP,35.6762,139.6503,2026-01-25T12:00:00Z,2026-01-25,12,Sunday,True,2,151.52,0,2.15,92.49,1.46,0.5,1.62,0.08
Tokyo,JP,35.6762,139.6503,2026-01-25T13:00:00Z,2026-01-25,13,Sunday,True,2,150.57,0,2.19,90.98,1.55,0.5,1.65,0.09
Tokyo,JP,35.6762,139.6503,2026-01-25T14:00:00Z,2026-01-25,14,Sunday,True,2,150.32,0,2.25,89.93,1.61,0.52,1.77,0.09
Tokyo,JP,35.6762,139.6503,2026-01-25T15:00:00Z,2026-01-25,15,Sunday,True,2,149.87,0,2.24,89.14,1.62,0.54,1.89,0.09
Tokyo,JP,35.6762,139.6503,2026-01-25T16:00:00Z,2026-01-25,16,Sunday,True,2,148.68,0,2.23,87.95,1.59,0.54,1.91,0.09
Tokyo,JP,35.6762,139.6503,2026-01-25T17:00:00Z,2026-01-25,17,Sunday,True,2,148.33,0,2.35,86.81,1.73,0.54,1.82,0.1
Tokyo,JP,35.6762,139.6503,2026-01-25T18:00:00Z,2026-01-25,18,Sunday,True,2,147.72,0,2.47,86.18,1.96,0.52,1.71,0.12
Tokyo,JP,35.6762,139.6503,2026-01-25T19:00:00Z,2026-01-25,19,Sunday,True,2,147.45,0,2.63,85.55,2.28,0.5,1.44,0.13
Tokyo,JP,35.6762,139.6503,2026-01-25T20:00:00Z,2026-01-25,20,Sunday,True,2,147.81,0,2.82,85.08,2.78,0.5,1.1,0.14
Tokyo,JP,35.6762,139.6503,2026-01-25T21:00:00Z,2026-01-25,21,Sunday,True,2,148.37,0,3.1,84.18,3.51,0.5,0.95,0.15
Tokyo,JP,35.6762,139.6503,2026-01-25T22:00:00Z,2026-01-25,22,Sunday,True,2,147.87,0,3.59,82.52,4.48,0.5,0.97,0.17
Tokyo,JP,35.6762,139.6503,2026-01-25T23:00:00Z,2026-01-25,23,Sunday,True,2,147.37,0.03,4.47,81.22,5.16,0.5,1.01,0.18
Tokyo,JP,35.6762,139.6503,2026-01-26T00:00:00Z,2026-01-26,0,Monday,False,2,147.9,0.26,5.35,81.25,5.66,0.5,1.06,0.19
Tokyo,JP,35.6762,139.6503,2026-01-26T01:00:00Z,2026-01-26,1,Monday,False,2,147.78,0.51,5.32,81.42,5.94,0.5,1.13,0.18
Tokyo,JP,35.6762,139.6503,2026-01-26T02:00:00Z,2026-01-26,2,Monday,False,2,147.85,0.64,5.56,81.62,6.48,0.5,1.25,0.18
Tokyo,JP,35.6762,139.6503,2026-01-26T03:00:00Z,2026-01-26,3,Monday,False,2,148.3,0.67,6.04,81.64,7.11,0.53,1.42,0.18
Tokyo,JP,35.6762,139.6503,2026-01-26T04:00:00Z,2026-01-26,4,Monday,False,2,149.12,0.58,6.33,82.43,7.45,0.59,1.57,0.17
Tokyo,JP,35.6762,139.6503,2026-01-26T05:00:00Z,2026-01-26,5,Monday,False,2,149.1,0.41,6.42,83.14,7.37,0.69,1.69,0.16
Tokyo,JP,35.6762,139.6503,2026-01-26T06:00:00Z,2026-01-26,6,Monday,False,2,148.76,0.25,6.43,83.63,7.25,0.78,1.77,0.15
Tokyo,JP,35.6762,139.6503,2026-01-26T07:00:00Z,2026-01-26,7,Monday,False,2,149.05,0.15,6.55,84.16,7.4,0.84,1.84,0.14
Tokyo,JP,35.6762,139.6503,2026-01-26T08:00:00Z,2026-01-26,8,Monday,False,2,149.07,0.05,6.78,83.98,7.77,0.88,1.87,0.14
Tokyo,JP,35.6762,139.6503,2026-01-26T09:00:00Z,2026-01-26,9,Monday,False,2,148.77,0,6.46,83.59,8.06,0.9,1.89,0.14
Tokyo,JP,35.6762,139.6503,2026-01-26T10:00:00Z,2026-01-26,10,Monday,False,2,149.21,0,6.02,83.9,8.29,0.94,1.92,0.14
Tokyo,JP,35.6762,139.6503,2026-01-26T11:00:00Z,2026-01-26,11,Monday,False,2,149.82,0,5.55,84.71,7.49,1,2.03,0.15
Tokyo,JP,35.6762,139.6503,2026-01-26T12:00:00Z,2026-01-26,12,Monday,False,2,151.25,0,5.6,84.95,6.22,1.11,2.37,0.18
Tokyo,JP,35.6762,139.6503,2026-01-26T13:00:00Z,2026-01-26,13,Monday,False,2,152.18,0,5.85,84.22,5.14,1.1,2.19,0.21
Tokyo,JP,35.6762,139.6503,2026-01-26T14:00:00Z,2026-01-26,14,Monday,False,2,152.79,0,6.64,82.3,4.84,1.16,2.36,0.23
Tokyo,JP,35.6762,139.6503,2026-01-26T15:00:00Z,2026-01-26,15,Monday,False,2,152.95,0,7.08,81.4,4.51,1.21,2.55,0.23
Tokyo,JP,35.6762,139.6503,2026-01-26T16:00:00Z,2026-01-26,16,Monday,False,2,151.44,0,6.66,82.62,4.04,1.19,2.63,0.23
Tokyo,JP,35.6762,139.6503,2026-01-26T17:00:00Z,2026-01-26,17,Monday,False,2,148.88,0,5.69,85.25,3.63,1.08,2.56,0.22
Tokyo,JP,35.6762,139.6503,2026-01-26T18:00:00Z,2026-01-26,18,Monday,False,2,146.13,0,4.77,87.79,3.23,0.95,2.41,0.21
Tokyo,JP,35.6762,139.6503,2026-01-26T19:00:00Z,2026-01-26,19,Monday,False,2,143.6,0,4.31,89.64,2.92,0.82,2.21,0.21
Tokyo,JP,35.6762,139.6503,2026-01-26T20:00:00Z,2026-01-26,20,Monday,False,2,141.64,0,4.13,89.95,2.81,0.74,2.03,0.21
Tokyo,JP,35.6762,139.6503,2026-01-26T21:00:00Z,2026-01-26,21,Monday,False,2,139.93,0,3.93,90.86,2.71,0.7,1.87,0.21
Tokyo,JP,35.6762,139.6503,2026-01-26T22:00:00Z,2026-01-26,22,Monday,False,2,139.75,0,3.89,92.32,2.72,0.7,1.81,0.21
Tokyo,JP,35.6762,139.6503,2026-01-26T23:00:00Z,2026-01-26,23,Monday,False,2,141.42,0.05,4.65,93.57,2.84,0.72,1.81,0.22
Tokyo,JP,35.6762,139.6503,2026-01-27T00:00:00Z,2026-01-27,0,Tuesday,False,2,144.63,0.38,5.1,94.71,3.06,0.8,1.89,0.23
Tokyo,JP,35.6762,139.6503,2026-01-27T01:00:00Z,2026-01-27,1,Tuesday,False,2,148.81,0.7,4.68,95.77,3.15,0.94,2.06,0.23
Tokyo,JP,35.6762,139.6503,2026-01-27T02:00:00Z,2026-01-27,2,Tuesday,False,2,152.07,0.87,4.25,95.56,3.11,1.15,2.31,0.21
Tokyo,JP,35.6762,139.6503,2026-01-27T03:00:00Z,2026-01-27,3,Tuesday,False,2,155.07,0.94,4.03,94.89,3.03,1.54,2.81,0.19
Tokyo,JP,35.6762,139.6503,2026-01-27T04:00:00Z,2026-01-27,4,Tuesday,False,2,164.16,0.91,3.92,96.86,2.95,2.27,3.69,0.16
Tokyo,JP,35.6762,139.6503,2026-01-27T05:00:00Z,2026-01-27,5,Tuesday,False,3,179.94,0.89,4.3,100.07,3.17,3.16,4.83,0.16
Tokyo,JP,35.6762,139.6503,2026-01-27T06:00:00Z,2026-01-27,6,Tuesday,False,3,198.83,0.87,5.43,102.28,3.7,3.9,5.93,0.17
Tokyo,JP,35.6762,139.6503,2026-01-27T07:00:00Z,2026-01-27,7,Tuesday,False,3,217.16,0.65,7.33,102.42,4.31,4.24,6.63,0.2
Tokyo,JP,35.6762,139.6503,2026-01-27T08:00:00Z,2026-01-27,8,Tuesday,False,2,229.47,0.18,9.89,98.05,4.87,3.95,6.62,0.24
Tokyo,JP,35.6762,139.6503,2026-01-27T09:00:00Z,2026-01-27,9,Tuesday,False,2,237.23,0,10.65,92.16,5.11,3.31,6.09,0.28
Tokyo,JP,35.6762,139.6503,2026-01-27T10:00:00Z,2026-01-27,10,Tuesday,False,2,249.23,0,9.85,88.87,4.75,2.64,5.28,0.29
Tokyo,JP,35.6762,139.6503,2026-01-27T11:00:00Z,2026-01-27,11,Tuesday,False,2,268.67,0,8.6,88.6,4.15,2.1,4.5,0.26
Tokyo,JP,35.6762,139.6503,2026-01-27T12:00:00Z,2026-01-27,12,Tuesday,False,2,288.93,0,7.33,90.37,3.67,1.7,3.92,0.23
Tokyo,JP,35.6762,139.6503,2026-01-27T13:00:00Z,2026-01-27,13,Tuesday,False,2,294.52,0,6.63,91.95,3.46,1.48,3.66,0.21
Tokyo,JP,35.6762,139.6503,2026-01-27T14:00:00Z,2026-01-27,14,Tuesday,False,2,287.15,0,6.93,92.3,3.76,1.57,3.77,0.19
Tokyo,JP,35.6762,139.6503,2026-01-27T15:00:00Z,2026-01-27,15,Tuesday,False,2,272.63,0,7.6,91.44,4.39,1.88,4.1,0.16
Tokyo,JP,35.6762,139.6503,2026-01-27T16:00:00Z,2026-01-27,16,Tuesday,False,2,257.35,0,7.96,89.46,5.05,2.13,4.3,0.15
Tokyo,JP,35.6762,139.6503,2026-01-27T17:00:00Z,2026-01-27,17,Tuesday,False,2,245.72,0,8.53,86.45,5.84,2.31,4.41,0.16
Tokyo,JP,35.6762,139.6503,2026-01-27T18:00:00Z,2026-01-27,18,Tuesday,False,2,234.5,0,9.25,82.93,6.62,2.4,4.44,0.18
Tokyo,JP,35.6762,139.6503,2026-01-27T19:00:00Z,2026-01-27,19,Tuesday,False,2,225.05,0,9.74,79.65,7.15,2.33,4.26,0.21
Tokyo,JP,35.6762,139.6503,2026-01-27T20:00:00Z,2026-01-27,20,Tuesday,False,2,218.55,0,9.68,77.38,7.39,2.12,3.9,0.25
Tokyo,JP,35.6762,139.6503,2026-01-27T21:00:00Z,2026-01-27,21,Tuesday,False,2,213.04,0,9.63,75.63,7.62,1.94,3.59,0.26
Tokyo,JP,35.6762,139.6503,2026-01-27T22:00:00Z,2026-01-27,22,Tuesday,False,2,209.17,0,10.15,73.48,8.16,1.95,3.55,0.27
Tokyo,JP,35.6762,139.6503,2026-01-27T23:00:00Z,2026-01-27,23,Tuesday,False,2,207.52,0.19,12.69,72.77,8.93,1.91,3.53,0.29
Tokyo,JP,35.6762,139.6503,2026-01-28T00:00:00Z,2026-01-28,0,Wednesday,False,2,207.62,0.92,14.55,73.32,9.75,1.86,3.51,0.33
Tokyo,JP,35.6762,139.6503,2026-01-29T01:00:00Z,2026-01-29,1,Thursday,False,2,183,0.9,9.01,84.51,5.16,1.41,2.48,0.22
Tokyo,JP,35.6762,139.6503,2026-01-29T02:00:00Z,2026-01-29,2,Thursday,False,2,184.56,1.61,9.15,84.08,5.54,1.47,2.52,0.24
Tokyo,JP,35.6762,139.6503,2026-01-29T03:00:00Z,2026-01-29,3,Thursday,False,2,182.71,1.87,8.03,85.87,5.36,1.53,2.48,0.23
Tokyo,JP,35.6762,139.6503,2026-01-29T04:00:00Z,2026-01-29,4,Thursday,False,2,177.59,1.48,6.17,90.06,4.27,1.42,2.29,0.21
Tokyo,JP,35.6762,139.6503,2026-01-29T05:00:00Z,2026-01-29,5,Thursday,False,2,170.21,0.93,4.44,93.46,2.76,1.35,2.22,0.16
Tokyo,JP,35.6762,139.6503,2026-01-29T06:00:00Z,2026-01-29,6,Thursday,False,2,165.99,0.58,3.63,95.25,1.99,1.26,2.24,0.11
Tokyo,JP,35.6762,139.6503,2026-01-29T07:00:00Z,2026-01-29,7,Thursday,False,2,164.28,0.29,3.32,96.1,1.37,0.9,1.76,0.08
Tokyo,JP,35.6762,139.6503,2026-01-29T08:00:00Z,2026-01-29,8,Thursday,False,2,164.33,0.08,4.03,94.92,1.3,0.6,1.35,0.08
Tokyo,JP,35.6762,139.6503,2026-01-29T09:00:00Z,2026-01-29,9,Thursday,False,2,163.18,0,4.31,94.42,1.42,0.5,1.14,0.08
Tokyo,JP,35.6762,139.6503,2026-01-29T10:00:00Z,2026-01-29,10,Thursday,False,2,158.86,0,4.01,96.43,1.47,0.5,1.13,0.09
Tokyo,JP,35.6762,139.6503,2026-01-29T11:00:00Z,2026-01-29,11,Thursday,False,2,153.2,0,3.42,99.61,1.44,0.5,1.19,0.08
Tokyo,JP,35.6762,139.6503,2026-01-29T12:00:00Z,2026-01-29,12,Thursday,False,3,148.03,0,2.93,102.36,1.38,0.5,1.28,0.08
Tokyo,JP,35.6762,139.6503,2026-01-29T13:00:00Z,2026-01-29,13,Thursday,False,3,143.92,0,2.47,104.04,1.31,0.5,1.33,0.07
Tokyo,JP,35.6762,139.6503,2026-01-29T14:00:00Z,2026-01-29,14,Thursday,False,3,142.84,0,2.24,104.93,1.27,0.5,1.29,0.07
Tokyo,JP,35.6762,139.6503,2026-01-29T15:00:00Z,2026-01-29,15,Thursday,False,3,144.41,0,2.07,104.79,1.2,0.5,1.23,0.06
Tokyo,JP,35.6762,139.6503,2026-01-29T16:00:00Z,2026-01-29,16,Thursday,False,3,147.6,0,1.95,102.92,1.11,0.5,1.18,0.05
Tokyo,JP,35.6762,139.6503,2026-01-29T17:00:00Z,2026-01-29,17,Thursday,False,3,151.64,0,1.96,100.54,1.09,0.5,1.2,0.06
Tokyo,JP,35.6762,139.6503,2026-01-29T18:00:00Z,2026-01-29,18,Thursday,False,2,154.08,0,1.96,98.16,1.1,0.5,1.24,0.06
Tokyo,JP,35.6762,139.6503,2026-01-29T19:00:00Z,2026-01-29,19,Thursday,False,2,155.55,0,1.96,96.83,1.14,0.5,1.24,0.06
Tokyo,JP,35.6762,139.6503,2026-01-29T20:00:00Z,2026-01-29,20,Thursday,False,2,155.35,0,1.8,96.4,1.14,0.5,1.18,0.06
Tokyo,JP,35.6762,139.6503,2026-01-29T21:00:00Z,2026-01-29,21,Thursday,False,2,155.46,0,1.65,96.59,1.14,0.5,1.14,0.06
Tokyo,JP,35.6762,139.6503,2026-01-29T22:00:00Z,2026-01-29,22,Thursday,False,2,156.05,0,1.64,96.45,1.23,0.5,1.2,0.06
Tokyo,JP,35.6762,139.6503,2026-01-29T23:00:00Z,2026-01-29,23,Thursday,False,2,157.7,0.03,2.05,96.15,1.3,0.5,1.31,0.07
Tokyo,JP,35.6762,139.6503,2026-01-30T00:00:00Z,2026-01-30,0,Friday,False,2,158.33,0.17,2.2,96.77,1.32,0.5,1.48,0.07
Tokyo,JP,35.6762,139.6503,2026-01-30T01:00:00Z,2026-01-30,1,Friday,False,2,157.06,0.29,1.96,97.41,1.29,0.55,1.71,0.07
Tokyo,JP,35.6762,139.6503,2026-01-30T02:00:00Z,2026-01-30,2,Friday,False,2,155.48,0.32,1.83,98.4,1.3,0.6,1.92,0.07
Tokyo,JP,35.6762,139.6503,2026-01-30T03:00:00Z,2026-01-30,3,Friday,False,3,153.83,0.32,1.71,100.25,1.3,0.78,2.19,0.07
Tokyo,JP,35.6762,139.6503,2026-01-30T04:00:00Z,2026-01-30,4,Friday,False,3,153.32,0.3,1.63,103.36,1.24,1.1,2.52,0.08
Tokyo,JP,35.6762,139.6503,2026-01-30T05:00:00Z,2026-01-30,5,Friday,False,3,152.67,0.28,1.67,105.12,1.29,1.38,2.76,0.09
Tokyo,JP,35.6762,139.6503,2026-01-30T06:00:00Z,2026-01-30,6,Friday,False,3,151.82,0.25,1.85,105.5,1.37,1.5,2.83,0.09
Tokyo,JP,35.6762,139.6503,2026-01-30T07:00:00Z,2026-01-30,7,Friday,False,3,152.53,0.16,2.06,105.8,1.46,1.53,2.84,0.09
Tokyo,JP,35.6762,139.6503,2026-01-30T08:00:00Z,2026-01-30,8,Friday,False,3,152.18,0.04,2.18,104.99,1.45,1.52,2.81,0.09
Tokyo,JP,35.6762,139.6503,2026-01-30T09:00:00Z,2026-01-30,9,Friday,False,3,152.85,0,2.07,103.88,1.4,1.39,2.65,0.09
Tokyo,JP,35.6762,139.6503,2026-01-30T10:00:00Z,2026-01-30,10,Friday,False,3,154.11,0,2.23,102.28,1.53,1.13,2.4,0.1
Tokyo,JP,35.6762,139.6503,2026-01-30T11:00:00Z,2026-01-30,11,Friday,False,3,156.21,0,2.87,100.23,1.89,0.86,2.18,0.12
Tokyo,JP,35.6762,139.6503,2026-01-30T12:00:00Z,2026-01-30,12,Friday,False,2,159,0,3.76,98.11,2.36,0.73,2.05,0.14
Tokyo,JP,35.6762,139.6503,2026-01-30T13:00:00Z,2026-01-30,13,Friday,False,2,160.09,0,4.29,96.16,2.75,0.68,1.98,0.15
Tokyo,JP,35.6762,139.6503,2026-01-30T14:00:00Z,2026-01-30,14,Friday,False,2,160.66,0,4.4,95.09,2.84,0.65,1.93,0.15
Tokyo,JP,35.6762,139.6503,2026-01-30T15:00:00Z,2026-01-30,15,Friday,False,2,160.72,0,4.29,94.45,2.83,0.63,1.89,0.15
Tokyo,JP,35.6762,139.6503,2026-01-30T16:00:00Z,2026-01-30,16,Friday,False,2,159.89,0,4.04,93.96,2.78,0.61,1.86,0.14
Tokyo,JP,35.6762,139.6503,2026-01-30T17:00:00Z,2026-01-30,17,Friday,False,2,159.61,0,3.97,93.28,2.77,0.62,1.89,0.14
Tokyo,JP,35.6762,139.6503,2026-01-30T18:00:00Z,2026-01-30,18,Friday,False,2,158.82,0,3.97,92.46,2.81,0.66,1.99,0.14
Tokyo,JP,35.6762,139.6503,2026-01-30T19:00:00Z,2026-01-30,19,Friday,False,2,158.41,0,4.07,91.15,2.9,0.71,2.09,0.14
Tokyo,JP,35.6762,139.6503,2026-01-30T20:00:00Z,2026-01-30,20,Friday,False,2,157.93,0,4.19,89.67,3.08,0.74,2.1,0.15
Tokyo,JP,35.6762,139.6503,2026-01-30T21:00:00Z,2026-01-30,21,Friday,False,2,157.52,0,4.4,88.14,3.29,0.76,2.1,0.15
Tokyo,JP,35.6762,139.6503,2026-01-30T22:00:00Z,2026-01-30,22,Friday,False,2,157.39,0,4.78,86.73,3.49,0.8,2.07,0.16
Tokyo,JP,35.6762,139.6503,2026-01-30T23:00:00Z,2026-01-30,23,Friday,False,2,157.67,0.04,5.61,86.35,3.79,0.82,1.94,0.16
Tokyo,JP,35.6762,139.6503,2026-01-31T00:00:00Z,2026-01-31,0,Saturday,True,2,157.76,0.24,6.37,86.45,4.12,0.8,1.78,0.17
Tokyo,JP,35.6762,139.6503,2026-01-31T01:00:00Z,2026-01-31,1,Saturday,True,2,157.17,0.43,6.47,86.46,4.36,0.71,1.67,0.19
Tokyo,JP,35.6762,139.6503,2026-01-31T02:00:00Z,2026-01-31,2,Saturday,True,2,156.29,0.58,6.5,86.21,4.7,0.71,1.77,0.2
Tokyo,JP,35.6762,139.6503,2026-01-31T03:00:00Z,2026-01-31,3,Saturday,True,2,155.91,0.67,6.57,86.13,5.02,0.77,1.91,0.22
Tokyo,JP,35.6762,139.6503,2026-01-31T04:00:00Z,2026-01-31,4,Saturday,True,2,155.84,0.64,6.33,87.34,5.12,0.91,2.07,0.22
Tokyo,JP,35.6762,139.6503,2026-01-31T05:00:00Z,2026-01-31,5,Saturday,True,2,153.8,0.49,5.6,88.83,4.54,1.03,2.18,0.2
Tokyo,JP,35.6762,139.6503,2026-01-31T06:00:00Z,2026-01-31,6,Saturday,True,2,151.45,0.31,4.85,90.24,3.79,1.1,2.24,0.17
Tokyo,JP,35.6762,139.6503,2026-01-31T07:00:00Z,2026-01-31,7,Saturday,True,2,150.72,0.19,4.21,92.22,3.02,1.09,2.24,0.16
Tokyo,JP,35.6762,139.6503,2026-01-31T08:00:00Z,2026-01-31,8,Saturday,True,2,149.67,0.05,3.72,92.46,2.57,1.01,2.21,0.15
Tokyo,JP,35.6762,139.6503,2026-01-31T09:00:00Z,2026-01-31,9,Saturday,True,2,148.49,0,3.04,91.75,2.2,0.93,2.18,0.15
Tokyo,JP,35.6762,139.6503,2026-01-31T10:00:00Z,2026-01-31,10,Saturday,True,2,148.1,0,2.66,91.14,1.98,0.87,2.22,0.15
Tokyo,JP,35.6762,139.6503,2026-01-31T11:00:00Z,2026-01-31,11,Saturday,True,2,148.83,0,2.71,90.57,1.97,0.82,2.29,0.16
Tokyo,JP,35.6762,139.6503,2026-01-31T12:00:00Z,2026-01-31,12,Saturday,True,2,149.81,0,3.04,90.34,2.09,0.8,2.37,0.16
Tokyo,JP,35.6762,139.6503,2026-01-31T13:00:00Z,2026-01-31,13,Saturday,True,2,150.08,0,3.52,89.69,2.34,0.83,2.53,0.17
Tokyo,JP,35.6762,139.6503,2026-01-31T14:00:00Z,2026-01-31,14,Saturday,True,2,150.79,0,4.01,89.24,2.66,0.92,2.68,0.17
Tokyo,JP,35.6762,139.6503,2026-01-31T15:00:00Z,2026-01-31,15,Saturday,True,2,151.37,0,4.41,88.65,2.97,1.03,2.79,0.16
Tokyo,JP,35.6762,139.6503,2026-01-31T16:00:00Z,2026-01-31,16,Saturday,True,2,151.19,0,4.66,88.12,3.14,1.1,2.79,0.14
Tokyo,JP,35.6762,139.6503,2026-01-31T17:00:00Z,2026-01-31,17,Saturday,True,2,150.96,0,4.63,87.88,3.18,1.09,2.64,0.13
Tokyo,JP,35.6762,139.6503,2026-01-31T18:00:00Z,2026-01-31,18,Saturday,True,2,150.15,0,4.13,88.68,2.93,0.95,2.31,0.13
